14.236, Ra, L_{b6}
14.262, Hg, L_{g3}
14.282, Pu, L_{a1}
14.291, Tl, L_{g1}
14.311, Kr, K_{b2}
14.316, Rn, L_{b1}
14.319, Fr, L_{b4}
14.326, Kr, K_{b4}
14.429, Lr, L_{l}
14.443, Fr, L_{b2}
14.511, Th, L_{h}
14.519, Rn, L_{b3}
14.564, Rn, L_{b5}
14.601, Ac, L_{b6}
14.625, Tl, L_{g2}
14.666, Y, K_{a3}
14.683, Tl, L_{g6}
14.738, Tl, L_{g3}
14.746, Cm, L_{a2}
14.746, Rf, L_{l}
14.749, Ra, L_{b4}
14.765, Pb, L_{g1}
14.77, Fr, L_{b1}
14.825, Ra, L_{b2}
14.883, Y, K_{a2}
14.952, Rb, K_{b3}
14.953, Pa, L_{h}
14.958, Y, K_{a1}
14.961, Rb, K_{b1}
14.961, Cm, L_{a1}
14.967, Fr, L_{b5}
14.97, Th, L_{b6}
14.978, Fr, L_{b3}
15.082, Bk, L_{a2}
15.089, Rb, K_{b5}
15.097, Pb, L_{g2}
15.178, Pb, L_{g6}
15.185, Rb, K_{b2}
15.191, Ac, L_{b4}
15.2, Rb, K_{b4}
15.212, Ac, L_{b2}
15.216, Pb, L_{g3}
15.236, Ra, L_{b1}
15.247, Bi, L_{g1}
15.308, Bk, L_{a1}
15.35, Pa, L_{b6}
15.375, Ra, L_{b5}
15.4, U, L_{h}
15.414, Am, L_{a2}
15.423, Cf, L_{a2}
15.447, Ra, L_{b3}
15.466, Zr, K_{a3}
15.582, Bi, L_{g2}
15.605, Th, L_{b2}
15.62, Am, L_{a1}
15.641, Th, L_{b4}
15.66, Cf, L_{a1}
15.685, Bi, L_{g6}
15.691, Zr, K_{a2}
15.709, Bi, L_{g3}
15.711, Ac, L_{b1}
15.727, U, L_{b6}
15.742, Po, L_{g1}
15.767, Es, L_{a2}
15.775, Zr, K_{a1}
15.79, Ac, L_{b5}
15.825, Sr, K_{b3}
15.836, Sr, K_{b1}
15.861, Np, L_{h}
15.931, Ac, L_{b3}
15.971, Sr, K_{b5}
16.007, Pa, L_{b2}
16.016, Es, L_{a1}
16.077, Po, L_{g2}
16.085, Sr, K_{b2}
16.104, Pa, L_{b4}
16.105, Sr, K_{b4}
16.109, Np, L_{b6}
16.116, Fm, L_{a2}
16.202, Th, L_{b1}
16.203, Po, L_{g6}
16.209, Th, L_{b5}
16.213, Po, L_{g3}
16.249, At, L_{g1}
16.288, Nb, K_{a3}
16.333, Pu, L_{h}
16.377, Fm, L_{a1}
16.41, U, L_{b2}
16.426, Th, L_{b3}
16.467, Md, L_{a2}
16.498, Pu, L_{b6}
16.521, Nb, K_{a2}
16.577, U, L_{b4}
16.585, At, L_{g2}
16.615, Nb, K_{a1}
16.639, Pa, L_{b5}
16.708, Pa, L_{b1}
16.726, Y, K_{b3}
16.731, At, L_{g3}
16.735, At, L_{g6}
16.738, Y, K_{b1}
16.741, Md, L_{a1}
16.77, Rn, L_{g1}
16.816, Np, L_{b2}
16.819, Am, L_{h}
16.823, No, L_{a2}
16.88, Y, K_{b5}
16.931, Pa, L_{b3}
17.013, Y, K_{b2}
17.036, Y, K_{b4}
17.061, Np, L_{b4}
17.068, U, L_{b5}
17.104, Rn, L_{g2}
17.11, No, L_{a1}
17.134, Mo, K_{a3}
17.183, Lr, L_{a2}
17.222, U, L_{b1}
17.235, Pu, L_{b2}
17.258, Rn, L_{g3}
17.28, Rn, L_{g6}
17.286, Cm, L_{b6}
17.302, Fr, L_{g1}
17.314, Cm, L_{h}
17.374, Mo, K_{a2}
17.454, U, L_{b3}
17.479, Mo, K_{a1}
17.483, Lr, L_{a1}
17.505, Np, L_{b5}
17.557, Pu, L_{b4}
17.571, Rf, L_{a2}
17.635, Fr, L_{g2}
17.653, Zr, K_{b3}
17.667, Zr, K_{b1}
17.687, Bk, L_{b6}
17.751, Np, L_{b1}
17.8, Fr, L_{g3}
17.816, Zr, K_{b5}
17.826, Bk, L_{h}
17.839, Fr, L_{g6}
17.848, Ra, L_{g1}
17.89, Am, L_{b6}
17.893, Rf, L_{a1}
17.949, Pu, L_{b5}
17.969, Zr, K_{b2}
17.992, Np, L_{b3}
17.995, Zr, K_{b4}
18.002, Tc, K_{a3}
18.069, Am, L_{b4}
18.081, Cm, L_{b2}
18.094, Cf, L_{b6}
18.177, Ra, L_{g2}
18.251, Tc, K_{a2}
18.296, Pu, L_{b1}
18.347, Cf, L_{h}
18.353, Ra, L_{g3}
18.367, Tc, K_{a1}
18.405, Ac, L_{g1}
18.412, Ra, L_{g6}
18.501, Es, L_{b6}
18.508, Bk, L_{b2}
18.541, Pu, L_{b3}
18.589, Cm, L_{b4}
18.607, Nb, K_{b3}
18.623, Nb, K_{b1}
18.656, Am, L_{b2}
18.734, Ac, L_{g2}
18.78, Nb, K_{b5}
18.853, Cm, L_{b5}
18.856, Am, L_{b1}
18.884, Es, L_{h}
18.893, Ru, K_{a3}
18.916, Fm, L_{b6}
18.922, Ac, L_{g3}
18.946, Cf, L_{b2}
18.952, Nb, K_{b2}
18.98, Th, L_{g1}
18.982, Nb, K_{b4}
18.997, Ac, L_{g6}
19.11, Am, L_{b3}
19.118, Bk, L_{b4}
19.15, Ru, K_{a2}
19.279, Ru, K_{a1}
19.304, Th, L_{g2}
19.311, Bk, L_{b5}
19.332, Md, L_{b6}
19.387, Es, L_{b2}
19.399, Am, L_{b5}
19.427, Cm, L_{b1}
19.433, Fm, L_{h}
19.505, Th, L_{g3}
19.571, Pa, L_{g1}
19.59, Mo, K_{b3}
19.599, Th, L_{g6}
19.607, Mo, K_{b1}
19.665, Cf, L_{b4}
19.688, Cm, L_{b3}
19.754, No, L_{b6}
19.771, Mo, K_{b5}
19.778, Cf, L_{b5}
19.808, Rh, K_{a3}
19.834, Fm, L_{b2}
19.888, Pa, L_{g2}
19.965, Mo, K_{b2}
19.998, Md, L_{h}
19.998, Mo, K_{b4}
20.018, Bk, L_{b1}
20.074, Rh, K_{a2}
20.101, Pa, L_{g3}
20.169, U, L_{g1}
20.179, Lr, L_{b6}
20.216, Rh, K_{a1}
20.217, Pa, L_{g6}
20.224, Es, L_{b4}
20.25, Es, L_{b5}
20.28, Bk, L_{b3}
20.287, Md, L_{b2}
20.487, U, L_{g2}
20.577, No, L_{h}
20.599, Tc, K_{b3}
20.619, Tc, K_{b1}
20.624, Cf, L_{b1}
20.67, Rf, L_{b6}
20.715, U, L_{g3}
20.727, Fm, L_{b5}
20.743, No, L_{b2}
20.746, Pd, K_{a3}
20.784, Np, L_{g1}
20.789, Tc, K_{b5}
20.798, Fm, L_{b4}
20.844, U, L_{g6}
20.894, Cf, L_{b3}
21.005, Tc, K_{b2}
21.02, Pd, K_{a2}
21.042, Tc, K_{b4}
21.099, Np, L_{g2}
21.173, Lr, L_{h}
21.177, Pd, K_{a1}
21.207, Lr, L_{b2}
21.211, Md, L_{b5}
21.248, Es, L_{b1}
21.342, Np, L_{g3}
21.386, Md, L_{b4}
21.42, Pu, L_{g1}
21.491, Np, L_{g6}
21.523, Es, L_{b3}
21.634, Ru, K_{b3}
21.657, Ru, K_{b1}
21.699, No, L_{b5}
21.708, Ag, K_{a3}
21.716, Rf, L_{b2}
21.724, Pu, L_{g2}
21.825, Rf, L_{h}
21.836, Ru, K_{b5}
21.889, Fm, L_{b1}
21.981, Pu, L_{g3}
21.99, No, L_{b4}
21.99, Ag, K_{a2}
22.072, Am, L_{g1}
22.074, Ru, K_{b2}
22.115, Ru, K_{b4}
22.153, Pu, L_{g6}
22.163, Ag, K_{a1}
22.169, Fm, L_{b3}
22.195, Lr, L_{b5}
22.37, Am, L_{g2}
22.549, Md, L_{b1}
22.609, Lr, L_{b4}
22.643, Am, L_{g3}
22.693, Cd, K_{a3}
22.699, Rh, K_{b3}
22.724, Rh, K_{b1}
22.726, Rf, L_{b5}
22.735, Cm, L_{g1}
22.835, Md, L_{b3}
22.836, Am, L_{g6}
22.911, Rh, K_{b5}
22.984, Cd, K_{a2}
23.028, Cm, L_{g2}
23.143, Rf, L_{b4}
23.172, Rh, K_{b2}
23.174, Cd, K_{a1}
23.217, Rh, K_{b4}
23.227, No, L_{b1}
23.319, Cm, L_{g3}
23.416, Bk, L_{g1}
23.519, No, L_{b3}
23.527, Cm, L_{g6}
23.698, Bk, L_{g2}
23.702, In, K_{a3}
23.791, Pd, K_{b3}
23.819, Pd, K_{b1}
23.927, Lr, L_{b1}
24.002, In, K_{a2}
24.007, Bk, L_{g3}
24.013, Pd, K_{b5}
24.117, Cf, L_{g1}
24.21, In, K_{a1}
24.223, Lr, L_{b3}
24.241, Bk, L_{g6}
24.299, Pd, K_{b2}
24.349, Pd, K_{b4}
24.39, Cf, L_{g2}
24.65, Rf, L_{b1}
24.718, Cf, L_{g3}
24.735, Sn, K_{a3}
24.836, Es, L_{g1}
24.872, Rf, L_{b3}
24.912, Ag, K_{b3}
24.943, Ag, K_{b1}
24.971, Cf, L_{g6}
25.044, Sn, K_{a2}
25.099, Es, L_{g2}
25.144, Ag, K_{b5}
25.271, Sn, K_{a1}
25.446, Es, L_{g3}
25.455, Ag, K_{b2}
25.511, Ag, K_{b4}
25.574, Fm, L_{g1}
25.723, Es, L_{g6}
25.793, Sb, K_{a3}
25.825, Fm, L_{g2}
26.061, Cd, K_{b3}
26.095, Cd, K_{b1}
26.111, Sb, K_{a2}
26.195, Fm, L_{g3}
26.304, Cd, K_{b5}
26.333, Md, L_{g1}
26.359, Sb, K_{a1}
26.492, Fm, L_{g6}
26.571, Md, L_{g2}
26.644, Cd, K_{b2}
26.702, Cd, K_{b4}
26.875, Te, K_{a3}
26.963, Md, L_{g3}
27.11, No, L_{g1}
27.202, Te, K_{a2}
27.238, In, K_{b3}
27.276, In, K_{b1}
27.284, Md, L_{g6}
27.336, No, L_{g2}
27.472, Te, K_{a1}
27.493, In, K_{b5}
27.752, No, L_{g3}
27.862, In, K_{b2}
27.911, Lr, L_{g1}
27.924, In, K_{b4}
27.981, I, K_{a3}
28.094, No, L_{g6}
28.12, Lr, L_{g2}
28.317, I, K_{a2}
28.444, Sn, K_{b3}
28.486, Sn, K_{b1}
28.56, Lr, L_{g3}
28.612, I, K_{a1}
28.711, Sn, K_{b5}
28.753, Rf, L_{g1}
28.846, Rf, L_{g2}
28.929, Lr, L_{g6}
29.111, Sn, K_{b2}
29.112, Xe, K_{a3}
29.176, Sn, K_{b4}
29.327, Rf, L_{g3}
29.461, Xe, K_{a2}
29.679, Sb, K_{b3}
29.726, Sb, K_{b1}
29.782, Xe, K_{a1}
29.796, Rf, L_{g6}
29.959, Sb, K_{b5}
30.27, Cs, K_{a3}
30.393, Sb, K_{b2}
30.46, Sb, K_{b4}
30.625, Cs, K_{a2}
30.944, Te, K_{b3}
30.973, Cs, K_{a1}
30.995, Te, K_{b1}
31.237, Te, K_{b5}
31.452, Ba, K_{a3}
31.704, Te, K_{b2}
31.774, Te, K_{b4}
31.817, Ba, K_{a2}
32.194, Ba, K_{a1}
32.239, I, K_{b3}
32.295, I, K_{b1}
32.544, I, K_{b5}
32.658, La, K_{a3}
33.034, La, K_{a2}
33.047, I, K_{b2}
33.12, I, K_{b4}
33.442, La, K_{a1}
33.562, Xe, K_{b3}
33.624, Xe, K_{b1}
33.881, Xe, K_{b5}
33.894, Ce, K_{a3}
34.279, Ce, K_{a2}
34.419, Xe, K_{b2}
34.496, Xe, K_{b4}
34.72, Ce, K_{a1}
34.92, Cs, K_{b3}
34.987, Cs, K_{b1}
35.156, Pr, K_{a3}
35.252, Cs, K_{b5}
35.55, Pr, K_{a2}
35.818, Cs, K_{b2}
35.907, Cs, K_{b4}
36.026, Pr, K_{a1}
36.304, Ba, K_{b3}
36.378, Ba, K_{b1}
36.443, Nd, K_{a3}
36.652, Ba, K_{b5}
36.847, Nd, K_{a2}
37.255, Ba, K_{b2}
37.349, Ba, K_{b4}
37.361, Nd, K_{a1}
37.72, La, K_{b3}
37.756, Pm, K_{a3}
37.801, La, K_{b1}
38.084, La, K_{b5}
38.171, Pm, K_{a2}
38.725, Pm, K_{a1}
38.726, La, K_{b2}
38.826, La, K_{b4}
39.097, Sm, K_{a3}
39.17, Ce, K_{b3}
39.258, Ce, K_{b1}
39.522, Sm, K_{a2}
39.551, Ce, K_{b5}
40.118, Sm, K_{a1}
40.228, Ce, K_{b2}
40.333, Ce, K_{b4}
40.467, Eu, K_{a3}
40.653, Pr, K_{b3}
40.748, Pr, K_{b1}
40.902, Eu, K_{a2}
41.05, Pr, K_{b5}
41.542, Eu, K_{a1}
41.764, Pr, K_{b2}
41.864, Gd, K_{a3}
41.877, Pr, K_{b4}
42.166, Nd, K_{b3}
42.271, Nd, K_{b1}
42.309, Gd, K_{a2}
42.58, Nd, K_{b5}
42.996, Gd, K_{a1}
43.288, Tb, K_{a3}
43.335, Nd, K_{b2}
43.451, Nd, K_{b4}
43.713, Pm, K_{b3}
43.744, Tb, K_{a2}
43.827, Pm, K_{b1}
44.145, Pm, K_{b5}
44.482, Tb, K_{a1}
44.743, Dy, K_{a3}
44.942, Pm, K_{b2}
45.064, Pm, K_{b4}
45.208, Dy, K_{a2}
45.294, Sm, K_{b3}
45.414, Sm, K_{b1}
45.741, Sm, K_{b5}
45.998, Dy, K_{a1}
46.223, Ho, K_{a3}
46.578, Sm, K_{b2}
46.7, Ho, K_{a2}
46.705, Sm, K_{b4}
46.905, Eu, K_{b3}
47.038, Eu, K_{b1}
47.373, Eu, K_{b5}
47.547, Ho, K_{a1}
47.734, Er, K_{a3}
48.221, Er, K_{a2}
48.249, Eu, K_{b2}
48.386, Eu, K_{b4}
48.551, Gd, K_{b3}
48.695, Gd, K_{b1}
49.038, Gd, K_{b5}
49.128, Er, K_{a1}
49.274, Tm, K_{a3}
49.773, Tm, K_{a2}
49.959, Gd, K_{b2}
50.099, Gd, K_{b4}
50.228, Tb, K_{b3}
50.384, Tb, K_{b1}
50.738, Tb, K_{b5}
50.742, Tm, K_{a1}
50.846, Yb, K_{a3}
51.354, Yb, K_{a2}
51.698, Tb, K_{b2}
51.849, Tb, K_{b4}
51.947, Dy, K_{b3}
52.113, Dy, K_{b1}
52.389, Yb, K_{a1}
52.443, Lu, K_{a3}
52.475, Dy, K_{b5}
52.965, Lu, K_{a2}
53.476, Dy, K_{b2}
53.634, Dy, K_{b4}
53.695, Ho, K_{b3}
53.876, Ho, K_{b1}
54.07, Lu, K_{a1}
54.08, Hf, K_{a3}
54.246, Ho, K_{b5}
54.611, Hf, K_{a2}
55.293, Ho, K_{b2}
55.457, Ho, K_{b4}
55.48, Er, K_{b3}
55.674, Er, K_{b1}
55.735, Ta, K_{a3}
55.79, Hf, K_{a1}
56.054, Er, K_{b5}
56.28, Ta, K_{a2}
57.142, Er, K_{b2}
57.3, Tm, K_{b3}
57.313, Er, K_{b4}
57.425, W, K_{a3}
57.505, Tm, K_{b1}
57.535, Ta, K_{a1}
57.898, Tm, K_{b5}
57.981, W, K_{a2}
59.028, Tm, K_{b2}
59.15, Re, K_{a3}
59.159, Yb, K_{b3}
59.21, Tm, K_{b4}
59.318, W, K_{a1}
59.382, Yb, K_{b1}
59.718, Re, K_{a2}
59.78, Yb, K_{b5}
60.903, Os, K_{a3}
60.962, Yb, K_{b2}
61.05, Lu, K_{b3}
61.141, Re, K_{a1}
61.141, Yb, K_{b4}
61.29, Lu, K_{b1}
61.486, Os, K_{a2}
61.7, Lu, K_{b5}
62.693, Ir, K_{a3}
62.929, Lu, K_{b2}
62.985, Hf, K_{b3}
63.0, Os, K_{a1}
63.114, Lu, K_{b4}
63.243, Hf, K_{b1}
63.287, Ir, K_{a2}
63.662, Hf, K_{b5}
64.514, Pt, K_{a3}
64.896, Ir, K_{a1}
64.942, Hf, K_{b2}
64.948, Ta, K_{b3}
65.122, Pt, K_{a2}
65.132, Hf, K_{b4}
65.222, Ta, K_{b1}
65.652, Ta, K_{b5}
66.372, Au, K_{a3}
66.831, Pt, K_{a1}
66.95, W, K_{b3}
66.982, Ta, K_{b2}
66.991, Au, K_{a2}
67.181, Ta, K_{b4}
67.244, W, K_{b1}
67.685, W, K_{b5}
68.263, Hg, K_{a3}
68.806, Au, K_{a1}
68.894, Hg, K_{a2}
68.995, Re, K_{b3}
69.067, W, K_{b2}
69.273, W, K_{b4}
69.309, Re, K_{b1}
69.76, Re, K_{b5}
70.184, Tl, K_{a3}
70.818, Hg, K_{a1}
70.833, Tl, K_{a2}
71.079, Os, K_{b3}
71.195, Re, K_{b2}
71.409, Re, K_{b4}
71.414, Os, K_{b1}
71.875, Os, K_{b5}
72.144, Pb, K_{a3}
72.805, Pb, K_{a2}
72.873, Tl, K_{a1}
73.202, Ir, K_{b3}
73.363, Os, K_{b2}
73.56, Ir, K_{b1}
73.59, Os, K_{b4}
74.033, Ir, K_{b5}
74.138, Bi, K_{a3}
74.815, Bi, K_{a2}
74.969, Pb, K_{a1}
75.368, Pt, K_{b3}
75.575, Ir, K_{b2}
75.749, Pt, K_{b1}
75.808, Ir, K_{b4}
76.172, Po, K_{a3}
76.233, Pt, K_{b5}
76.863, Po, K_{a2}
77.107, Bi, K_{a1}
77.577, Au, K_{b3}
77.831, Pt, K_{b2}
77.982, Au, K_{b1}
78.073, Pt, K_{b4}
78.242, At, K_{a3}
78.477, Au, K_{b5}
78.948, At, K_{a2}
79.29, Po, K_{a1}
79.824, Hg, K_{b3}
80.13, Au, K_{b2}
80.255, Hg, K_{b1}
80.349, Rn, K_{a3}
80.382, Au, K_{b4}
80.762, Hg, K_{b5}
81.069, Rn, K_{a2}
81.517, At, K_{a1}
82.115, Tl, K_{b3}
82.473, Hg, K_{b2}
82.496, Fr, K_{a3}
82.574, Tl, K_{b1}
82.733, Hg, K_{b4}
83.093, Tl, K_{b5}
83.231, Fr, K_{a2}
83.787, Rn, K_{a1}
84.45, Pb, K_{b3}
84.683, Ra, K_{a3}
84.865, Tl, K_{b2}
84.938, Pb, K_{b1}
85.134, Tl, K_{b4}
85.431, Ra, K_{a2}
85.47, Pb, K_{b5}
86.105, Fr, K_{a1}
86.83, Bi, K_{b3}
86.91, Ac, K_{a3}
87.3, Pb, K_{b2}
87.349, Bi, K_{b1}
87.58, Pb, K_{b4}
87.675, Ac, K_{a2}
87.892, Bi, K_{b5}
88.471, Ra, K_{a1}
89.178, Th, K_{a3}
89.256, Po, K_{b3}
89.784, Bi, K_{b2}
89.807, Po, K_{b1}
89.957, Th, K_{a2}
90.074, Bi, K_{b4}
90.363, Po, K_{b5}
90.886, Ac, K_{a1}
91.491, Pa, K_{a3}
91.73, At, K_{b3}
92.282, Pa, K_{a2}
92.315, At, K_{b1}
92.317, Po, K_{b2}
92.618, Po, K_{b4}
92.883, At, K_{b5}
93.35, Th, K_{a1}
93.844, U, K_{a3}
94.247, Rn, K_{b3}
94.654, U, K_{a2}
94.868, Rn, K_{b1}
94.9, At, K_{b2}
95.211, At, K_{b4}
95.449, Rn, K_{b5}
95.863, Pa, K_{a1}
96.242, Np, K_{a3}
96.815, Fr, K_{b3}
97.069, Np, K_{a2}
97.474, Fr, K_{b1}
97.53, Rn, K_{b2}
97.853, Rn, K_{b4}
98.068, Fr, K_{b5}
98.434, U, K_{a1}
98.687, Pu, K_{a3}
99.432, Ra, K_{b3}
99.525, Pu, K_{a2}
100.13, Ra, K_{b1}
100.214, Fr, K_{b2}
100.548, Fr, K_{b4}
100.739, Ra, K_{b5}
101.059, Np, K_{a1}
101.174, Am, K_{a3}
102.03, Am, K_{a2}
102.101, Ac, K_{b3}
102.841, Ac, K_{b1}
102.948, Ra, K_{b2}
103.296, Ra, K_{b4}
103.461, Ac, K_{b5}
103.715, Cm, K_{a3}
103.734, Pu, K_{a1}
104.59, Cm, K_{a2}
104.819, Th, K_{b3}
105.472, Am, K_{a1}
105.604, Th, K_{b1}
105.738, Ac, K_{b2}
106.098, Ac, K_{b4}
106.239, Th, K_{b5}
106.3, Bk, K_{a3}
107.185, Bk, K_{a2}
107.595, Pa, K_{b3}
108.422, Pa, K_{b1}
108.583, Th, K_{b2}
108.929, Cf, K_{a3}
108.955, Th, K_{b4}
109.072, Pa, K_{b5}
109.271, Cm, K_{a1}
109.831, Cf, K_{a2}
110.421, U, K_{b3}
111.298, U, K_{b1}
111.486, Pa, K_{b2}
111.614, Es, K_{a3}
111.87, Pa, K_{b4}
111.964, U, K_{b5}
112.121, Bk, K_{a1}
112.531, Es, K_{a2}
113.303, Np, K_{b3}
114.234, Np, K_{b1}
114.352, Fm, K_{a3}
114.445, U, K_{b2}
114.844, U, K_{b4}
114.912, Np, K_{b5}
115.032, Cf, K_{a1}
115.285, Fm, K_{a2}
116.244, Pu, K_{b3}
117.228, Pu, K_{b1}
117.463, Np, K_{b2}
117.875, Np, K_{b4}
117.919, Pu, K_{b5}
118.012, Es, K_{a1}
118.139, Md, K_{a3}
119.088, Md, K_{a2}
119.243, Am, K_{b3}
119.987, No, K_{a3}
120.284, Am, K_{b1}
120.539, Pu, K_{b2}
120.953, No, K_{a2}
120.969, Pu, K_{b4}
120.989, Am, K_{b5}
121.058, Fm, K_{a1}
122.304, Cm, K_{b3}
122.887, Lr, K_{a3}
123.403, Cm, K_{b1}
123.681, Am, K_{b2}
123.867, Lr, K_{a2}
124.124, Cm, K_{b5}
124.128, Am, K_{b4}
125.17, Md, K_{a1}
125.407, Rf, K_{a3}
125.418, Bk, K_{b3}
126.302, Rf, K_{a2}
126.58, Bk, K_{b1}
126.888, Cm, K_{b2}
127.316, Bk, K_{b5}
127.352, Cm, K_{b4}
127.357, No, K_{a1}
128.594, Cf, K_{b3}
129.823, Cf, K_{b1}
130.152, Bk, K_{b2}
130.574, Cf, K_{b5}
130.611, Lr, K_{a1}
130.63, Bk, K_{b4}
131.838, Es, K_{b3}
133.137, Es, K_{b1}
133.381, Rf, K_{a1}
133.483, Cf, K_{b2}
133.904, Es, K_{b5}
133.979, Cf, K_{b4}
135.15, Fm, K_{b3}
136.521, Fm, K_{b1}
136.886, Es, K_{b2}
137.304, Fm, K_{b5}
137.399, Es, K_{b4}
139.525, Md, K_{b3}
140.362, Fm, K_{b2}
140.893, Fm, K_{b4}
140.974, Md, K_{b1}
141.774, Md, K_{b5}
141.977, No, K_{b3}
143.506, No, K_{b1}
144.323, No, K_{b5}
144.906, Md, K_{b2}
145.456, Md, K_{b4}
145.496, Lr, K_{b3}
147.11, Lr, K_{b1}
147.531, No, K_{b2}
147.944, Lr, K_{b5}
148.1, No, K_{b4}
148.55, Rf, K_{b3}
150.279, Rf, K_{b1}
151.113, Rf, K_{b5}
151.227, Lr, K_{b2}
151.818, Lr, K_{b4}
154.493, Rf, K_{b2}
155.097, Rf, K_{b4}
